"","subject","trial","vocoded","mean_pupil"
"2671","Eye_14",174,"V6",-0.0234879791297395
"2672","Eye_14",175,"V6",-0.0381155708805649
"2673","Eye_14",176,"V6",0.00650119252810751
"2674","Eye_14",177,"V6",0.00109880355976972
"2675","Eye_14",178,"V6",-0.0259139182657704
"2676","Eye_14",179,"V6",0.00429088764807933
"2677","Eye_14",180,"V6",-0.010017985130268
"2678","Eye_14",181,"V6",0.0045137203001903
"2679","Eye_14",182,"V6",-0.0277436063727892
"2680","Eye_14",183,"V6",-0.0161213332036908
"2681","Eye_14",184,"V6",0.0200043021886399
"2682","Eye_14",185,"V6",-0.0118440719986139
"2683","Eye_14",186,"V6",-0.0135401082461418
"2684","Eye_14",187,"V6",0.0078215353538513
"2685","Eye_14",188,"V6",0.0145781446121154
"2686","Eye_14",189,"V6",-0.0278651723991689
"2687","Eye_14",190,"V6",0.00214130311382753
"2688","Eye_14",191,"V6",-0.0181266702893765
"2689","Eye_14",192,"V6",-0.029592561281635
"2690","Eye_14",193,"V6",0.00503654074455088
"2691","Eye_14",194,"V6",0.015005315155855
"2692","Eye_14",195,"V6",0.0129712710550808
"2693","Eye_14",196,"V6",-0.00363397566351827
"2694","Eye_17",5,"V6",0.0100122515779932
"2695","Eye_17",6,"V6",0.0108065077262175
"2696","Eye_17",7,"V6",0.0228011744032607
"2697","Eye_17",8,"V6",0.0105612288281794
"2698","Eye_17",9,"V6",-0.0249031426460041
"2699","Eye_17",10,"V6",-0.00570889489433597
"2700","Eye_17",11,"V6",0.0167906751654331
"2701","Eye_17",12,"V6",0.170557457333591
"2702","Eye_17",13,"V6",0.0152955309498731
"2703","Eye_17",14,"V6",0.0345753578834106
"2704","Eye_17",15,"V6",0.00221593165555493
"2705","Eye_17",16,"V6",0.00886242448485109
"2706","Eye_17",17,"V6",0.0677170662933591
"2707","Eye_17",18,"V6",0.0223522627321446
"2708","Eye_17",19,"V6",0.0167622908913198
"2709","Eye_17",20,"V6",0.0123991038157209
"2710","Eye_17",21,"V6",0.0305976853429062
"2711","Eye_17",22,"V6",0.00742686589641502
"2712","Eye_17",23,"V6",-0.00700766479020546
"2713","Eye_17",24,"V6",0.010034525069819
"2714","Eye_17",25,"V6",0.0118547151322042
"2715","Eye_17",26,"V6",0.0204606458610903
"2716","Eye_17",27,"V6",-0.00423516726105694
"2717","Eye_17",28,"V6",0.0138910253302328
"2718","Eye_17",29,"V6",0.0194555091688218
"2719","Eye_17",30,"V6",-0.017463667284317
"2720","Eye_17",31,"V6",0.0214723590129669
"2721","Eye_17",32,"V6",0.0045793372832451
"2722","Eye_17",33,"V6",-0.0196138100683313
"2723","Eye_17",34,"V6",-0.0345524599831713
"2724","Eye_17",35,"V6",0.0140051025764695
"2725","Eye_17",36,"V6",0.00191334717002609
"2726","Eye_17",37,"NS",-0.0135913908853602
"2727","Eye_17",38,"NS",0.00619509517510486
"2728","Eye_17",39,"NS",0.0245312767510546
"2729","Eye_17",40,"NS",0.0122713007026538
"2730","Eye_17",41,"NS",0.0373106304873322
"2731","Eye_17",42,"NS",0.014818234543371
"2732","Eye_17",43,"NS",0.081368854078022
"2733","Eye_17",44,"NS",-0.0221818899376917
"2734","Eye_17",45,"NS",-0.00105291515769529
"2735","Eye_17",46,"NS",0.00177168240047095
"2736","Eye_17",47,"NS",-0.000872701597071056
"2737","Eye_17",48,"NS",-0.0313280559354614
"2738","Eye_17",49,"NS",0.0174630074973113
"2739","Eye_17",50,"NS",-0.00526625467611903
"2740","Eye_17",51,"NS",0.014419158927438
"2741","Eye_17",52,"NS",0.0278913497996439
"2742","Eye_17",53,"NS",0.0235986643065527
"2743","Eye_17",54,"NS",-0.028129689703109
"2744","Eye_17",55,"NS",-0.0161502168153223
"2745","Eye_17",56,"NS",0.00884438141611652
"2746","Eye_17",57,"NS",0.00861528395838775
"2747","Eye_17",58,"NS",0.0420396104656076
"2748","Eye_17",59,"NS",0.0134341742811005
"2749","Eye_17",60,"NS",0.0466057403758108
"2750","Eye_17",61,"NS",0.00299549063395751
"2751","Eye_17",62,"NS",0.0017117494036535
"2752","Eye_17",63,"NS",0.00820794585849402
"2753","Eye_17",64,"NS",-0.0299581431503656
"2754","Eye_17",65,"NS",0.00117030318830318
"2755","Eye_17",66,"NS",-0.00395140899771499
"2756","Eye_17",67,"NS",0.0090001794460445
"2757","Eye_17",68,"NS",0.182526821143597
"2758","Eye_17",69,"V6",-0.0123849405957596
"2759","Eye_17",70,"V6",0.00986032684548648
"2760","Eye_17",71,"V6",0.0701919749387351
"2761","Eye_17",72,"V6",0.0179087574279718
"2762","Eye_17",73,"V6",-0.0270927961853186
"2763","Eye_17",74,"V6",0.0309790446199049
"2764","Eye_17",75,"V6",-0.00529754033149317
"2765","Eye_17",76,"V6",0.00408844438728667
"2766","Eye_17",77,"V6",-0.0263376716365857
"2767","Eye_17",78,"V6",0.00798362305334553
"2768","Eye_17",79,"V6",0.0234193287927465
"2769","Eye_17",80,"V6",0.0515211595969239
"2770","Eye_17",81,"V6",0.0142371908092591
"2771","Eye_17",82,"V6",0.0123743044185533
"2772","Eye_17",83,"V6",-0.00700077705301134
"2773","Eye_17",84,"V6",-0.0282760740582651
"2774","Eye_17",85,"V6",-0.0383848753081723
"2775","Eye_17",86,"V6",0.0035604473720192
"2776","Eye_17",87,"V6",0.105897124228673
"2777","Eye_17",88,"V6",-0.0153648560150552
"2778","Eye_17",89,"V6",-0.0280213920286896
"2779","Eye_17",90,"V6",-0.0133545061438849
"2780","Eye_17",91,"V6",-0.0210282607385877
"2781","Eye_17",92,"V6",0.0430775404669322
"2782","Eye_17",93,"V6",0.0324134373914442
"2783","Eye_17",94,"V6",0.0401394613825145
"2784","Eye_17",95,"V6",0.00712144759993789
"2785","Eye_17",96,"V6",0.0143642212946934
"2786","Eye_17",97,"V6",-0.0475403170421633
"2787","Eye_17",98,"V6",-0.0228079431996205
"2788","Eye_17",102,"NS",0.0556186034721824
"2789","Eye_17",103,"NS",-0.0215122653359586
"2790","Eye_17",104,"NS",0.0278116748648694
"2791","Eye_17",105,"NS",0.0312272732782078
"2792","Eye_17",106,"NS",-0.00401043062675965
"2793","Eye_17",107,"NS",0.0289618551166559
"2794","Eye_17",108,"NS",0.067939591965681
"2795","Eye_17",109,"NS",0.00293867347641047
"2796","Eye_17",110,"NS",0.0151763793617849
"2797","Eye_17",111,"NS",0.0203836502410436
"2798","Eye_17",112,"NS",0.0218357188670601
"2799","Eye_17",113,"NS",0.0106360321943155
"2800","Eye_17",114,"NS",-0.0421620266309872
"2801","Eye_17",115,"NS",0.0130095241919478
"2802","Eye_17",116,"NS",0.0828917486917696
"2803","Eye_17",117,"NS",0.0286250224213504
"2804","Eye_17",118,"NS",0.0228683011472529
"2805","Eye_17",119,"NS",0.00343593979987806
"2806","Eye_17",120,"NS",0.0716062044675806
"2807","Eye_17",121,"NS",0.0323748167622592
"2808","Eye_17",122,"NS",-0.0616854930981504
"2809","Eye_17",123,"NS",0.0276715340913501
"2810","Eye_17",124,"NS",-0.00596177709035433
"2811","Eye_17",125,"NS",-0.060791975309062
"2812","Eye_17",126,"NS",-0.0032495459949619
"2813","Eye_17",127,"NS",-0.0280367178228552
"2814","Eye_17",128,"NS",0.16570351026759
"2815","Eye_17",129,"NS",0.00495861748181458
"2816","Eye_17",130,"NS",-0.0132855576930196
"2817","Eye_17",131,"NS",-0.0355117991844298
"2818","Eye_17",132,"NS",0.0427041527800141
"2819","Eye_17",133,"NS",0.0291496030854509
"2820","Eye_17",134,"V6",0.0184593370101122
"2821","Eye_17",135,"V6",-0.0122445573765345
"2822","Eye_17",136,"V6",-0.0102665285170044
"2823","Eye_17",137,"V6",-0.0143460211835968
"2824","Eye_17",138,"V6",0.00147543330155426
"2825","Eye_17",139,"V6",-0.00933211933770738
"2826","Eye_17",140,"V6",0.153153053419281
"2827","Eye_17",141,"V6",-0.0287797884558434
"2828","Eye_17",142,"V6",0.00492420695156795
"2829","Eye_17",143,"V6",0.0885640430132613
"2830","Eye_17",144,"V6",-0.00188013116632758
"2831","Eye_17",145,"V6",0.0554435257515817
"2832","Eye_17",146,"V6",-0.00872193789247368
"2833","Eye_17",147,"V6",0.196804257244671
"2834","Eye_17",148,"V6",-0.0155504688113742
"2835","Eye_17",149,"V6",-0.0314502157172883
"2836","Eye_17",150,"V6",0.0309295844653262
"2837","Eye_17",151,"V6",0.0156714448006137
"2838","Eye_17",152,"V6",0.100635879349324
"2839","Eye_17",153,"V6",0.0120789418994553
"2840","Eye_17",154,"V6",-0.0193611359880779
"2841","Eye_17",155,"V6",0.00203449107991436
"2842","Eye_17",156,"V6",0.032570591731012
"2843","Eye_17",157,"V6",-0.0392415050450825
"2844","Eye_17",158,"V6",-0.0443300605328865
"2845","Eye_17",159,"V6",-0.026375028052877
"2846","Eye_17",160,"V6",0.0947580193548675
"2847","Eye_17",161,"V6",-0.0174440336394354
"2848","Eye_17",162,"V6",0.00545531742514455
"2849","Eye_17",163,"V6",0.00659460636123017
"2850","Eye_17",164,"V6",0.00717107321053463
"2851","Eye_17",165,"V6",-0.0276278769005638
"2852","Eye_17",166,"NS",0.0091112954156477
"2853","Eye_17",167,"NS",-0.0476952996537059
"2854","Eye_17",168,"NS",0.0500655954492978
"2855","Eye_17",169,"NS",-0.0313302367394956
"2856","Eye_17",170,"NS",0.0164586387670383
"2857","Eye_17",171,"NS",0.0493636035659498
"2858","Eye_17",172,"NS",-0.0411752027239194
"2859","Eye_17",173,"NS",-0.0129730933652151
"2860","Eye_17",174,"NS",-0.0152519178079459
"2861","Eye_17",175,"NS",0.00249947984204094
"2862","Eye_17",176,"NS",0.213619273123859
"2863","Eye_17",177,"NS",-0.012466103028574
"2864","Eye_17",178,"NS",0.0451263157650324
"2865","Eye_17",179,"NS",-0.00706193809139637
"2866","Eye_17",180,"NS",-0.0418012733846962
"2867","Eye_17",181,"NS",-0.0272659086833379
"2868","Eye_17",182,"NS",-0.0343999791786115
"2869","Eye_17",183,"NS",-0.0227309963995307
"2870","Eye_17",184,"NS",0.0821530222837302
"2871","Eye_17",185,"NS",-0.0656110574342311
"2872","Eye_17",186,"NS",-0.0249591684165535
"2873","Eye_17",187,"NS",-0.0318593140821178
"2874","Eye_17",188,"NS",0.0177315407657479
"2875","Eye_17",189,"NS",0.0777549200979316
"2876","Eye_17",190,"NS",-0.032151595197627
"2877","Eye_17",191,"NS",0.000392951194797841
"2878","Eye_17",192,"NS",-0.00441252233000037
"2879","Eye_17",193,"NS",-0.00646304734062559
"2880","Eye_17",194,"NS",0.0161283254884918
"2881","Eye_17",195,"NS",-0.0368175881185005
"2882","Eye_17",196,"NS",0.00541618314001483
"2883","Eye_17",197,"NS",0.0025258067107462
"2884","Eye_20",5,"NS",0.0340416235908039
"2885","Eye_20",6,"NS",0.0754271275432145
"2886","Eye_20",7,"NS",0.0324520400994503
"2887","Eye_20",8,"NS",-0.0219695557788417
"2888","Eye_20",9,"NS",0.0231279535855784
"2889","Eye_20",10,"NS",-0.00260625078051209
"2890","Eye_20",11,"NS",0.0446428396705148
"2891","Eye_20",12,"NS",0.0155624706932806
"2892","Eye_20",13,"NS",0.0174380329025982
"2893","Eye_20",14,"NS",0.0181235788864588
"2894","Eye_20",15,"NS",-0.00826981478145336
"2895","Eye_20",16,"NS",0.0486456094360492
"2896","Eye_20",17,"NS",0.0261131070769132
"2897","Eye_20",18,"NS",-0.0359610216503056
"2898","Eye_20",19,"NS",-0.095364407171676
"2899","Eye_20",20,"NS",0.0130981063749183
"2900","Eye_20",21,"NS",0.0182029644111631
"2901","Eye_20",22,"NS",0.0677505107688519
"2902","Eye_20",23,"NS",0.0380700481689649
"2903","Eye_20",24,"NS",0.0187154619492033
"2904","Eye_20",25,"NS",-0.0113887504180551
"2905","Eye_20",26,"NS",0.0499896300639215
"2906","Eye_20",27,"NS",0.108519548620287
"2907","Eye_20",28,"NS",0.0402474300052748
"2908","Eye_20",29,"NS",0.0199808851570671
"2909","Eye_20",30,"NS",0.0712078232883044
"2910","Eye_20",31,"NS",0.0470507815501034
"2911","Eye_20",32,"NS",0.0167978109764288
"2912","Eye_20",33,"NS",-0.0142592837755151
"2913","Eye_20",34,"NS",-0.0307022009773597
"2914","Eye_20",35,"NS",0.0325303468985403
"2915","Eye_20",36,"NS",0.0985362131563811
"2916","Eye_20",37,"V6",-0.0538644456204426
"2917","Eye_20",38,"V6",0.00653922204538116
"2918","Eye_20",39,"V6",0.0262054448648422
"2919","Eye_20",40,"V6",0.00219666770141097
"2920","Eye_20",41,"V6",-0.0424992342587128
"2921","Eye_20",42,"V6",0.00975949485530894
"2922","Eye_20",43,"V6",0.0165543584840162
"2923","Eye_20",44,"V6",-0.0142818887567731
"2924","Eye_20",45,"V6",0.0377187061285284
"2925","Eye_20",46,"V6",0.0267527509754429
"2926","Eye_20",47,"V6",0.0167712076298703
"2927","Eye_20",48,"V6",0.0174138466436643
"2928","Eye_20",49,"V6",-0.00133396925930222
"2929","Eye_20",50,"V6",0.0335731344666293
"2930","Eye_20",51,"V6",-0.0220953968469362
"2931","Eye_20",52,"V6",0.000171741958065898
"2932","Eye_20",53,"V6",0.0204527987760741
"2933","Eye_20",54,"V6",0.0468706882981261
"2934","Eye_20",55,"V6",0.0210053381151404
"2935","Eye_20",56,"V6",0.0419687633556674
"2936","Eye_20",57,"V6",-0.0105514036256557
"2937","Eye_20",58,"V6",-0.0008898456572696
"2938","Eye_20",59,"V6",0.12247548125537
"2939","Eye_20",60,"V6",0.067463929505726
"2940","Eye_20",61,"V6",0.122715626917812
"2941","Eye_20",62,"V6",0.00523526491052104
"2942","Eye_20",63,"V6",0.035186688507825
"2943","Eye_20",64,"V6",-0.0215307239689795
"2944","Eye_20",65,"V6",0.00593895799455082
"2945","Eye_20",66,"V6",0.0410545430449637
"2946","Eye_20",67,"V6",0.00852600306421503
"2947","Eye_20",68,"V6",0.0245455073501863
"2948","Eye_20",69,"NS",-0.00807425775150549
"2949","Eye_20",70,"NS",-0.0080171110238027
"2950","Eye_20",71,"NS",-0.0180364073614597
"2951","Eye_20",72,"NS",-0.0619829771406328
"2952","Eye_20",73,"NS",0.0161050795618903
"2953","Eye_20",74,"NS",0.0143311417687422
"2954","Eye_20",75,"NS",-0.0241102624396733
"2955","Eye_20",76,"NS",0.0182440108688698
"2956","Eye_20",77,"NS",0.0471099829455894
"2957","Eye_20",78,"NS",0.0756696912174606
"2958","Eye_20",79,"NS",0.0145387034551607
"2959","Eye_20",80,"NS",0.000453648419960775
"2960","Eye_20",81,"NS",0.0643699480126914
"2961","Eye_20",82,"NS",0.0386647397597638
"2962","Eye_20",83,"NS",0.077706848758082
"2963","Eye_20",84,"NS",0.089155531594336
"2964","Eye_20",85,"NS",0.0272107475306356
"2965","Eye_20",86,"NS",-0.0330246077491611
"2966","Eye_20",87,"NS",0.0753948690116091
"2967","Eye_20",88,"NS",-0.0180045256433615
"2968","Eye_20",89,"NS",-0.0528262127512103
"2969","Eye_20",90,"NS",-0.0548759477601055
"2970","Eye_20",91,"NS",-0.0247159644414539
"2971","Eye_20",92,"NS",0.0524120688517986
"2972","Eye_20",93,"NS",-0.00468172865923577
"2973","Eye_20",94,"NS",-0.044589755047421
"2974","Eye_20",95,"NS",0.0158321642767185
"2975","Eye_20",96,"NS",0.0280335361902607
"2976","Eye_20",97,"NS",0.0219129096740904
"2977","Eye_20",98,"NS",-0.0110564115645864
"2978","Eye_20",99,"NS",-0.00596765954752589
"2979","Eye_20",100,"NS",0.00695477526139979
"2980","Eye_20",101,"V6",0.00478136888643205
"2981","Eye_20",102,"V6",-0.0207046939715082
"2982","Eye_20",103,"V6",-0.0226568780242188
"2983","Eye_20",104,"V6",-0.020054608232838
"2984","Eye_20",105,"V6",0.00337853533238619
"2985","Eye_20",106,"V6",-0.00288478087292062
"2986","Eye_20",107,"V6",-0.0613597765657958
"2987","Eye_20",108,"V6",0.0737910341648302
"2988","Eye_20",109,"V6",-0.0258777528320661
"2989","Eye_20",110,"V6",0.027517791823847
"2990","Eye_20",111,"V6",0.0511833981638164
"2991","Eye_20",112,"V6",-0.0412295261810375
"2992","Eye_20",113,"V6",0.0799498599327532
"2993","Eye_20",114,"V6",0.0129872344847651
"2994","Eye_20",115,"V6",-0.0194397186820087
"2995","Eye_20",116,"V6",0.00538729128784013
"2996","Eye_20",117,"V6",0.0629721370030666
"2997","Eye_20",118,"V6",0.0111056545813736
"2998","Eye_20",119,"V6",-0.0803092550154122
"2999","Eye_20",120,"V6",0.0197004215862127
"3000","Eye_20",121,"V6",0.0180753068675457
"3001","Eye_20",122,"V6",0.0443202741766243
"3002","Eye_20",123,"V6",-0.0126565936123095
"3003","Eye_20",124,"V6",0.0662301074544038
"3004","Eye_20",125,"V6",-0.0226316028539012
"3005","Eye_20",126,"V6",-0.0381249791523444
"3006","Eye_20",127,"V6",0.0484201185705541
"3007","Eye_20",128,"V6",0.00596706262830711
"3008","Eye_20",129,"V6",-0.00594871229355742
"3009","Eye_20",130,"V6",-0.0108147506685734
"3010","Eye_20",131,"V6",0.0182719072466541
"3011","Eye_20",132,"V6",-0.0103184087724964
"3012","Eye_20",133,"NS",-0.0129573469457993
"3013","Eye_20",134,"NS",-0.021200912364155
"3014","Eye_20",135,"NS",0.0100399409129092
"3015","Eye_20",136,"NS",0.0176037547858951
"3016","Eye_20",137,"NS",0.0279510038457767
"3017","Eye_20",138,"NS",0.0305666853172056
"3018","Eye_20",139,"NS",0.00340398630982486
"3019","Eye_20",140,"NS",0.088003868084461
"3020","Eye_20",141,"NS",-0.055403533464371
"3021","Eye_20",142,"NS",0.000241268419098791
"3022","Eye_20",143,"NS",-0.0126296289270972
"3023","Eye_20",144,"NS",0.0295131500975564
"3024","Eye_20",145,"NS",-0.0218203055441681
"3025","Eye_20",146,"NS",0.0392885608656874
"3026","Eye_20",147,"NS",-0.013695915592928
"3027","Eye_20",148,"NS",0.0283775580530444
"3028","Eye_20",149,"NS",0.0382423302220992
"3029","Eye_20",150,"NS",0.0197571997226584
"3030","Eye_20",151,"NS",-0.0360426744467056
"3031","Eye_20",152,"NS",0.00646609721444797
"3032","Eye_20",153,"NS",0.0251712935038849
"3033","Eye_20",154,"NS",0.0787928284146364
"3034","Eye_20",155,"NS",-0.0370009667171937
"3035","Eye_20",157,"NS",-0.0589553231377672
"3036","Eye_20",158,"NS",-0.0232805570218169
"3037","Eye_20",159,"NS",0.0319939049470941
"3038","Eye_20",160,"NS",-0.0584312147153116
"3039","Eye_20",161,"NS",0.0152871091044551
"3040","Eye_20",162,"NS",-0.0594082429404177
"3041","Eye_20",163,"NS",0.0452625240692374
"3042","Eye_20",164,"NS",-0.0201568160825008
"3043","Eye_20",165,"V6",0.0635414534231855
"3044","Eye_20",166,"V6",0.002785234595815
"3045","Eye_20",167,"V6",-0.0244463844383693
"3046","Eye_20",168,"V6",0.0384497642349873
"3047","Eye_20",169,"V6",0.0634268401427718
"3048","Eye_20",170,"V6",-0.0538586041407967
"3049","Eye_20",171,"V6",0.0538782954483498
"3050","Eye_20",172,"V6",0.091587733669365
"3051","Eye_20",173,"V6",-0.0240800003191039
"3052","Eye_20",174,"V6",-0.0589161045305635
"3053","Eye_20",175,"V6",-0.034682505488253
"3054","Eye_20",176,"V6",0.00284154515757808
"3055","Eye_20",177,"V6",0.0211734656921659
"3056","Eye_20",178,"V6",-0.0487908392011388
"3057","Eye_20",179,"V6",-0.0315550814020168
"3058","Eye_20",180,"V6",0.0551260732067483
"3059","Eye_20",181,"V6",0.0468439195481665
"3060","Eye_20",182,"V6",-0.0291172374169957
"3061","Eye_20",183,"V6",0.0220863393718595
"3062","Eye_20",184,"V6",0.014280706367168
"3063","Eye_20",185,"V6",-0.0112410544609162
"3064","Eye_20",188,"V6",-0.0577304255661348
"3065","Eye_20",189,"V6",0.123523838302457
"3066","Eye_20",190,"V6",0.221553468823768
"3067","Eye_20",191,"V6",-0.00102682750527621
"3068","Eye_20",192,"V6",-0.00788295099429099
"3069","Eye_20",193,"V6",-0.0223478209440465
"3070","Eye_20",194,"V6",0.0253055990143212
"3071","Eye_20",195,"V6",-0.033636700786807
"3072","Eye_21",5,"V6",0.0110230625657779
"3073","Eye_21",6,"V6",0.0294572678747002
"3074","Eye_21",7,"V6",0.042726084956976
"3075","Eye_21",8,"V6",0.0336991684536464
"3076","Eye_21",9,"V6",-0.0197222263631368
"3077","Eye_21",10,"V6",-0.0234192107213299
"3078","Eye_21",11,"V6",0.0509460462427926
"3079","Eye_21",12,"V6",0.0421727832623402
"3080","Eye_21",13,"V6",0.00891451769372708
"3081","Eye_21",14,"V6",0.0577034089634063
"3082","Eye_21",15,"V6",0.00953675379210562
"3083","Eye_21",16,"V6",0.030198134473315
"3084","Eye_21",17,"V6",-0.00457770984709709
"3085","Eye_21",18,"V6",0.00168755599604159
"3086","Eye_21",19,"V6",0.0310117881681683
"3087","Eye_21",20,"V6",0.00516115499312922
"3088","Eye_21",21,"V6",-0.00978120335050001
"3089","Eye_21",22,"V6",0.0494628874745167
"3090","Eye_21",23,"V6",0.0225289541198319
"3091","Eye_21",24,"V6",-0.00188850034594115
"3092","Eye_21",25,"V6",0.00129938552114177
"3093","Eye_21",26,"V6",0.0137256558575695
"3094","Eye_21",27,"V6",-0.0144255674505988
"3095","Eye_21",28,"V6",0.0228014460605674
"3096","Eye_21",29,"V6",-0.0388092796108209
"3097","Eye_21",30,"V6",0.0623695287996823
"3098","Eye_21",31,"V6",0.0082368627117241
"3099","Eye_21",32,"V6",0.00970406844121918
"3100","Eye_21",33,"V6",0.0350510675241513
"3101","Eye_21",34,"V6",0.0135070027274812
"3102","Eye_21",35,"V6",0.0369572973715824
"3103","Eye_21",36,"V6",-0.00266425944093361
"3104","Eye_21",37,"NS",0.0321943897881214
"3105","Eye_21",38,"NS",0.0149838111075967
"3106","Eye_21",39,"NS",0.01623509158259
"3107","Eye_21",40,"NS",0.0157060129295524
"3108","Eye_21",41,"NS",0.0227821642731604
"3109","Eye_21",42,"NS",0.0201925805094912
"3110","Eye_21",43,"NS",-0.00215038146796923
"3111","Eye_21",44,"NS",0.0360026149480891
"3112","Eye_21",45,"NS",-0.0412683371964116
"3113","Eye_21",46,"NS",0.0258911611652201
"3114","Eye_21",47,"NS",0.020915307786078
"3115","Eye_21",48,"NS",-0.0235059402461566
"3116","Eye_21",49,"NS",-0.02978884461118
"3117","Eye_21",50,"NS",0.0149348433355948
"3118","Eye_21",51,"NS",-0.00782131271946716
"3119","Eye_21",52,"NS",-0.00319923325747936
"3120","Eye_21",53,"NS",-0.0463893399266722
"3121","Eye_21",54,"NS",0.0387438736238747
"3122","Eye_21",55,"NS",-0.0245942166497129
"3123","Eye_21",56,"NS",0.0249471645147303
"3124","Eye_21",57,"NS",0.00950918156913545
"3125","Eye_21",58,"NS",0.0748375206761057
"3126","Eye_21",59,"NS",-0.0373860168673976
"3127","Eye_21",60,"NS",0.0891927145584905
"3128","Eye_21",61,"NS",-0.0355646335423578
"3129","Eye_21",62,"NS",-0.0100079951509085
"3130","Eye_21",63,"NS",0.0311955488358255
"3131","Eye_21",64,"NS",-0.0147791839624191
"3132","Eye_21",65,"NS",0.10643369824748
"3133","Eye_21",66,"NS",-0.0140840103380265
"3134","Eye_21",67,"NS",-0.0267392666295881
"3135","Eye_21",68,"NS",-0.0280634965155071
"3136","Eye_21",69,"V6",0.0231555618322798
"3137","Eye_21",70,"V6",0.017754735912208
"3138","Eye_21",71,"V6",-0.0440173294938112
"3139","Eye_21",72,"V6",0.0504891877968417
"3140","Eye_21",73,"V6",0.00834209000008981
"3141","Eye_21",74,"V6",0.0101483016660897
"3142","Eye_21",75,"V6",0.00802461718230424
"3143","Eye_21",76,"V6",-0.0127781227595735
"3144","Eye_21",77,"V6",0.0284113666665558
"3145","Eye_21",78,"V6",0.0166323987109618
"3146","Eye_21",79,"V6",0.0709934957382519
"3147","Eye_21",80,"V6",0.0137276985936307
"3148","Eye_21",81,"V6",0.0330775819067143
"3149","Eye_21",82,"V6",0.0270140396974523
"3150","Eye_21",83,"V6",0.00420905292328058
"3151","Eye_21",84,"V6",-0.0022920537641209
"3152","Eye_21",85,"V6",-0.0216760720478999
"3153","Eye_21",86,"V6",0.0357865144268415
"3154","Eye_21",87,"V6",-0.0173674152066934
"3155","Eye_21",88,"V6",-0.022674366345593
"3156","Eye_21",89,"V6",-0.033277694142118
"3157","Eye_21",90,"V6",0.00179052614420201
"3158","Eye_21",91,"V6",-0.0105992426278197
"3159","Eye_21",92,"V6",-0.00199282524169508
"3160","Eye_21",93,"V6",0.00716538125606211
"3161","Eye_21",94,"V6",-0.0529673734799347
"3162","Eye_21",95,"V6",0.00963014980518668
"3163","Eye_21",96,"V6",0.0237776039859006
"3164","Eye_21",97,"V6",-0.0305793263751117
"3165","Eye_21",98,"V6",0.000282847392679367
"3166","Eye_21",99,"V6",-0.0293650007527913
"3167","Eye_21",100,"V6",0.0333594325397707
"3168","Eye_21",101,"NS",0.033541359976962
"3169","Eye_21",102,"NS",-0.0371142258835009
"3170","Eye_21",103,"NS",0.0226693008187394
"3171","Eye_21",104,"NS",-0.0286162970895196
"3172","Eye_21",105,"NS",-0.0410192891330882
"3173","Eye_21",106,"NS",0.0179319139776062
"3174","Eye_21",107,"NS",0.0382141478820763
"3175","Eye_21",108,"NS",0.001608478185591
"3176","Eye_21",109,"NS",-0.000933697395387376
"3177","Eye_21",110,"NS",0.0141930150904107
"3178","Eye_21",111,"NS",0.0713959499610889
"3179","Eye_21",112,"NS",-0.00337824226160978
"3180","Eye_21",113,"NS",0.0076785949173908
"3181","Eye_21",114,"NS",0.0160006540797808
"3182","Eye_21",115,"NS",0.0137343522015086
"3183","Eye_21",116,"NS",0.00834327042646599
"3184","Eye_21",117,"NS",0.00014654073488134
"3185","Eye_21",118,"NS",-0.029528418396703
"3186","Eye_21",119,"NS",0.0106655273030172
"3187","Eye_21",120,"NS",-0.0627149352808969
"3188","Eye_21",121,"NS",-0.034320562821858
"3189","Eye_21",122,"NS",-0.0154384363518163
"3190","Eye_21",123,"NS",0.000178183774584521
"3191","Eye_21",124,"NS",0.000812385914319995
"3192","Eye_21",125,"NS",0.0102178585823923
"3193","Eye_21",126,"NS",-0.005944686300676
"3194","Eye_21",127,"NS",-0.0599688474623305
"3195","Eye_21",128,"NS",-0.0105414735362852
"3196","Eye_21",129,"NS",-0.0411788233985931
"3197","Eye_21",130,"NS",-0.0452731911634765
"3198","Eye_21",131,"NS",0.00630881272830075
"3199","Eye_21",132,"NS",0.0120755706843331
"3200","Eye_21",133,"V6",0.0622083789740939
"3201","Eye_21",134,"V6",-0.0640635485792716
"3202","Eye_21",135,"V6",0.0309886189945857
"3203","Eye_21",136,"V6",0.0802901083156003
"3204","Eye_21",137,"V6",0.0206339590071757
"3205","Eye_21",138,"V6",-0.0154062618009344
"3206","Eye_21",139,"V6",-0.0341312520424395
"3207","Eye_21",140,"V6",-0.0332558099365586
"3208","Eye_21",141,"V6",-0.0365276265064888
"3209","Eye_21",142,"V6",-0.015126360276631
"3210","Eye_21",143,"V6",-0.0194089438568483
"3211","Eye_21",144,"V6",-0.0180543309274561
"3212","Eye_21",145,"V6",-0.0122672771018579
"3213","Eye_21",146,"V6",0.0149226650650446
"3214","Eye_21",147,"V6",-0.0113924818919033
"3215","Eye_21",148,"V6",0.0156497060702847
"3216","Eye_21",149,"V6",0.0634211960613296
"3217","Eye_21",150,"V6",-0.00708170728025043
"3218","Eye_21",151,"V6",-0.0044016387840847
"3219","Eye_21",152,"V6",-0.0175385256633104
"3220","Eye_21",153,"V6",-0.0477799076574077
"3221","Eye_21",154,"V6",0.0290994837812054
"3222","Eye_21",155,"V6",-0.037050716906849
